bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
27410,The Library of Greek Mythology,Apollodorus/Robin Hard,3.98,192839241,9780192839244,eng,336,1047,34,2/25/1999,Oxford University Press
27411,The Library 1  Books 1-3.9,Apollodorus/James George Frazer,3.93,674991354,9780674991354,mul,464,21,2,1/1/1921,Harvard University Press (Cambridge  MA)/Wm Heinemann Ltd. (London)
27413,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin,3.98,870232061,9780870232060,eng,311,11,1,9/1/1986,University of Massachusetts Press
27415,Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology,Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma,3.98,872208206,9780872208209,eng,328,20,2,3/1/2007,Hackett Publ. Co Inc
27416,Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana,Apollodorus/Richard Wagner,0,3598715439,9783598715433,grc,335,0,0,7/15/1998,K.G. Saur Verlag
27418,Theogony / Works and Days,Hesiod/M.L. West,3.75,192839411,9780192839411,eng,79,9276,163,5/13/1999,Oxford University Press
27419,The Works and Days/Theogony,Hesiod,3.75,1419188518,9781419188510,eng,48,3,0,6/17/2004,Kessinger Publishing
27420,Theogony/Works and Days/Shield,Hesiod/Apostolos N. Athanassakis,3.97,801879841,9780801879845,eng,192,83,4,6/28/2004,Johns Hopkins University Press
27421,The Works and Days/Theogony/The Shield of Herakles,Hesiod/Richmond Lattimore,3.97,472081616,9780472081615,eng,256,90,8,11/15/1991,University of Michigan Press
27422,The Poems,Hesiod/R.M. Frazer/Mary Sue Roniger,3.75,806118466,9780806118468,eng,160,105,7,5/15/1983,University of Oklahoma Press
28538,Journey Into the Void (Sovereign Stone  #3),Margaret Weis/Tracy Hickman,3.86,61020591,9780061020599,eng,578,1255,22,7/27/2004,Harper Voyager
28539,The Magic of Krynn (DragonLance: Tales I  #1),Margaret Weis/Tracy Hickman/Barbara Siegel/Scott Siegel/Roger E. Moore/Warren B. Smith/Nick O'Donohoe/Richard A. Knaak/Nancy Varian Berberick/Mary L. Kirchoff/Michael   Williams,3.74,880384549,9780880384544,en-US,350,7543,39,5/15/2000,Wizards of the Coast
28540,More Leaves from the Inn of the Last Home (Dragonlance: Leaves from the Inn of the Last Home  #2),Margaret Weis/Tracy Hickman,4.01,786915161,9780786915163,en-US,256,227,1,6/1/2000,Wizards of the Coast
28541,Dragonsong (Harper Hall  #1),Anne McCaffrey,4.24,141692499X,9781416924999,eng,192,40324,1001,6/1/2006,Aladdin Paperbacks
28543,Dragonsong (Pern: Harper Hall  #1),Anne McCaffrey,4.24,553120441,9780553120448,eng,176,393,57,1/1/1977,Bantam
28547,Dragonsinger (Harper Hall  #2),Anne McCaffrey,4.28,689860072,9780689860072,eng,288,34996,586,4/1/2003,Aladdin
28553,Dragondrums (Harper Hall  #3),Anne McCaffrey,4.07,689860064,9780689860065,eng,243,28120,411,4/1/2003,Simon & Schuster Aladddin Paperbacks
28557,More Twisted: Collected Stories Vol. II,Jeffery Deaver,3.84,1416541187,9781416541189,eng,433,1673,112,1/1/2007,Simon & Schuster
28558,The Coffin Dancer (Lincoln Rhyme  #2),Jeffery Deaver,4.16,743275039,9780743275033,eng,358,38,1,11/1/2004,Simon & Schuster
28559,The Stone Monkey (Lincoln Rhyme  #4),Jeffery Deaver,3.96,340734019,9780340734018,eng,511,245,20,11/1/2006,Coronet Books (GB)
28560,The Sleeping Doll (Kathryn Dance #1),Jeffery Deaver,3.93,743260945,9780743260947,eng,428,357,58,6/5/2007,Simon & Schuster
28561,The Twelfth Card (Lincoln Rhyme  #6),Jeffery Deaver,3.99,743491564,9780743491563,en-US,576,468,36,5/1/2006,Pocket Star
28562,Hard News (Rune  #3),Jeffery Deaver,3.46,553583298,9780553583298,eng,304,982,52,1/2/2001,Bantam
28563,Death Of A Blue Movie Star (Rune  #2),Jeffery Deaver,3.53,055358295X,9780553582956,eng,336,1194,50,10/31/2000,Bantam
28564,Bloody River Blues (John Pellam  #2),William Jefferies/Jeffery Deaver,3.49,671047507,9780671047504,eng,368,1003,46,12/1/2000,Pocket Books
28565,Hell's Kitchen (John Pellam  #3),William Jefferies/Jeffery Deaver,3.6,340818808,9780340818800,eng,368,52,5,2/7/2002,Hodder
28566,The Empty Chair (Lincoln Rhyme  #3),Jeffery Deaver,4.05,671026011,9780671026011,en-US,512,459,41,4/1/2001,Pocket Books
28567,Twisted: The Collected Short Stories,Jeffery Deaver,3.93,743491599,9780743491594,eng,480,3093,205,11/1/2004,Pocket Books
28568,The Vanished Man (Lincoln Rhyme  #5),Jeffery Deaver,4.1,743437810,9780743437813,en-US,560,15135,584,7/1/2004,Pocket Books
28569,Praying for Sleep,Jeffery Deaver,3.8,451203054,9780451203052,eng,512,3061,148,3/1/2001,Signet
28570,The Devil's Teardrop,Jeffery Deaver,4,671038443,9780671038441,en-US,451,6283,268,4/1/2000,Simon & Schuster
28585,Judge Dredd (Audio Cassette),Neal Barrett Jr./Martha Banta,2.96,553476793,9780553476798,eng,0,6,0,7/1/1995,Random House Audio
28597,Prometheus Rising,Robert Anton Wilson/Israel Regardie,4.26,1561840564,9781561840564,eng,284,5394,299,9/1/2010,New Falcon Publications
28606,Tristan Taormino's True Lust,Tristan Taormino,3.97,1573441570,9781573441575,eng,200,72,6,9/25/2002,Cleis Press
28617,A Free Enquiry Into the Vulgarly Received Notion of Nature,Robert Boyle/Michael Hunter/Edward B. Davis,3,521567963,9780521567961,eng,212,2,0,7/11/1996,Cambridge University Press
28631,The Munsters: A Trip Down Mockingbird Lane,Stephen Cox/Butch Patrick/Yvonne DeCarlo,4.45,823078949,9780823078943,eng,208,53,10,10/3/2006,Backstage Books
28634,Immortality,Milan Kundera/Peter Kussi,4.14,057114456X,9780571144563,eng,400,21769,803,1/3/1998,Faber and Faber
28635,Identity,Milan Kundera/Linda Asher,3.68,60930314,9780060930318,eng,168,13601,611,4/21/1999,Harper Perennial
28636,The Curtain: An Essay in Seven Parts,Milan Kundera/Linda Asher,3.96,60841869,9780060841867,eng,176,1388,109,1/30/2007,Harper
28637,The Art of the Novel,Milan Kundera/Linda Asher,3.96,60093749,9780060093747,eng,176,3684,165,4/1/2003,Harper Perennial Modern Classics
28639,Yours in Food  John Baldessari: with meditations on eating by Paul Auster  David Byrne  Dave Eggers  David Gilbert  Tim Griffin  Andy Grundberg  John Haskell  Michael Kimmelman  Michael More  Glenn O'Brien  Francine Prose  Peter Schjeldahl  Lynne Tillman,John Baldessari/Paul Auster/Francine Prose/Peter Schjeldahl/David Byrne/Dave Eggers/David Gilbert/Tim Griffin/Andy Grundberg/John Haskell/Michael Kimmelman/Glenn O'Brien/Lynne Tillman,4,1568984952,9781568984957,en-US,144,19,4,9/30/2004,Princeton Architectural Press
28645,You Shall Know Our Velocity,Dave Eggers,3.63,141013451,9780141013459,eng,350,266,24,4/1/2004,Penguin
28650,Thin Air (Weather Warden  #6),Rachel Caine,3.96,451461630,9780451461636,eng,307,5875,182,8/7/2007,Roc
28657,Seven Types of Ambiguity,William Empson,3.85,701106549,9780701106546,eng,272,7,0,12/1/1949,Chatto and Windus
28658,Traitor's Knot (Wars of Light and Shadow  #7),Janny Wurts,4.2,1592220827,9781592220823,eng,574,434,7,8/30/2006,Meisha Merlin Publishing
28660,The Curse of the Mistwraith (Wars of Light and Shadow  #1),Janny Wurts,3.76,586210695,9780586210697,eng,830,4655,202,5/1/2009,HarperCollins
28664,Warhost of Vastmark (Wars of Light & Shadow  #3; Arc 2 - The Ships of Merior  #2),Janny Wurts,4.04,6482074,9780006482079,eng,522,3039,34,7/1/2009,Voyager
28666,Fugitive Prince (Wars of Light and Shadow  #4),Janny Wurts,3.89,61054682,9780061054686,eng,704,62,4,9/8/1998,HarperCollins Publishers
28670,Peril's Gate (Wars of Light & Shadow #6; Arc 3 - Alliance of Light  #3),Janny Wurts,4.16,61054674,9780061054679,en-US,940,521,8,1/1/2003,HarperCollins Publishers
28671,To Ride Hell's Chasm,Janny Wurts,3.82,159222024X,9781592220243,eng,672,337,46,3/8/2005,Meisha Merlin Publishing
28674,Grand Conspiracy (Wars of Light & Shadow #5; Arc 3 - Alliance of Light  #2),Janny Wurts,4.11,7102224,9780007102228,eng,614,1416,20,11/5/2007,HarperVoyager
28687,Shadowplay (Shadowmarch  #2),Tad Williams,3.9,756403588,9780756403584,eng,656,6061,174,3/6/2007,Daw Books
28688,Shadowmarch (Shadowmarch  #1),Tad Williams,3.73,756402700,9780756402709,eng,656,126,14,11/1/2005,DAW
28689,Stone of Farewell (Memory  Sorrow  and Thorn  #2),Tad Williams,4.09,756402972,9780756402976,eng,608,37694,414,4/1/2005,Daw Books
28691,To Green Angel Tower (Memory  Sorrow  and Thorn  #3),Tad Williams,4.18,756402980,9780756402983,eng,1083,29350,320,5/3/2005,DAW
28692,The War of the Flowers,Tad Williams,3.88,075640181X,9780756401818,eng,828,7519,319,5/4/2004,DAW
28694,Shadowmarch (Shadowmarch  #1),Tad Williams,3.73,756403596,9780756403591,eng,796,9677,377,9/5/2006,DAW
28695,City of Golden Shadow (Otherland  #1),Tad Williams,3.91,886777631,9780886777630,eng,780,21714,717,1/1/1998,DAW Books
28698,To Green Angel Tower  Part 2 (Memory  Sorrow  and Thorn  #3; Part 2),Tad Williams,4.2,886776066,9780886776060,eng,815,20025,215,7/1/1994,DAW Fantasy
28699,Traumjäger und Goldpfote,Tad Williams/Hans J. Schütz,3.97,3596283493,9783596283491,ger,380,61,0,10/1/1989,Fischer (Tb.)
28700,Falling Man,Don DeLillo,3.21,1416546022,9781416546023,eng,246,10304,1092,5/15/2007,Scribner
28701,Ratner's Star,Don DeLillo,3.49,009992840X,9780099928409,eng,448,1548,98,7/16/1992,Vintage
28715,Blood Meridian  or the Evening Redness in the West,Cormac McCarthy/Harold Bloom,4.17,679641041,9780679641049,en-US,351,1264,195,1/2/2001,Modern Library
28716,Blood Meridian,Cormac McCarthy,4.17,330312561,9780330312561,eng,335,539,62,8/3/2007,Picador USA
28721,Cormac McCarthy's All the Pretty Horses,Harold Bloom/Amy Sickels,4.09,791075680,9780791075685,eng,126,180,10,9/1/2003,Chelsea House Publications
28724,Four & Twenty Blackbirds (Bardic Voices  #4),Mercedes Lackey,3.81,671577786,9780671577780,eng,423,3048,34,2/1/2004,Baen Books
28725,Exile's Honor (Heralds of Valdemar  #6),Mercedes Lackey,4.2,756401135,9780756401139,en-US,431,10429,158,10/7/2003,Daw Books
28727,Spirits White as Lightning (Bedlam's Bard  #5),Mercedes Lackey/Rosemary Edghill,3.95,743436083,9780743436083,en-US,512,2026,14,5/1/2003,Baen
28728,Beyond World's End (Bedlam's Bard  #4),Mercedes Lackey/Rosemary Edghill,3.93,671318551,9780671318550,en-US,416,2508,22,12/1/2001,Baen
28729,The Dragon Quintet,Marvin Kaye/Michael Swanwick/Orson Scott Card/Mercedes Lackey/Tanith Lee/Elizabeth Moon,3.77,765349116,9780765349118,en-US,304,573,39,5/2/2006,Tor Fantasy
28730,Fiddler Fair,Mercedes Lackey,3.9,671878662,9780671878665,en-US,272,3289,29,3/1/1998,Baen
28733,Take a Thief (Valdemar #25),Mercedes Lackey,4.12,756400589,9780756400583,eng,435,11911,174,10/1/2002,DAW
28734,Magic's Price (Valdemar: Last Herald-Mage #3),Mercedes Lackey,4.27,886774268,9780886774264,eng,351,18764,320,7/3/1990,DAW Books Inc
28735,By the Sword (Valdemar),Mercedes Lackey,4.25,886774632,9780886774639,eng,492,18531,249,2/5/1991,DAW
28736,Oathblood (Valdemar: Vows and Honor  #3),Mercedes Lackey,4.06,886777739,9780886777739,en-GB,394,9786,103,4/1/1998,DAW
28747,CivilWarLand in Bad Decline,George Saunders,4.22,99595818,9780099595816,eng,179,12813,986,2/6/1997,Vintage
28748,The Very Persistent Gappers of Frip,George Saunders/Lane Smith,4.11,1932416374,9781932416374,eng,84,2457,356,3/29/2006,McSweeney's
28749,The Brief and Frightening Reign of Phil,George Saunders,3.7,1594481520,9781594481529,eng,130,5157,553,9/6/2005,Riverhead Books
28756,The Cheese Monkeys,Chip Kidd,3.75,60507403,9780060507404,en-US,288,4672,512,9/3/2002,Harper Perennial
28759,Magic's Pawn (Valdemar: Last Herald-Mage #1),Mercedes Lackey,4.21,886773520,9780886773526,eng,349,22431,736,6/6/1989,DAW Books Inc
28760,Magic's Promise (Valdemar: Last Herald-Mage #2),Mercedes Lackey,4.21,886774012,9780886774011,eng,320,18141,278,1/2/1990,DAW Books Inc
28763,His Master's Voice,Stanisław Lem/Michael Kandel,4.11,810117312,9780810117310,eng,199,2317,161,11/25/1999,Northwestern University Press
28764,The Chain of Chance,Stanisław Lem/Louis Iribarne,3.7,810117304,9780810117303,en-US,179,505,37,3/28/2000,Northwestern University Press
28766,Fiasco,Stanisław Lem/Michael Kandel,4.12,156306301,9780156306300,eng,322,2281,166,3/15/1988,Mariner Books
28767,A Perfect Vacuum,Stanisław Lem/Michael Kandel,4.18,810117339,9780810117334,en-US,229,771,42,11/25/1999,Northwestern University Press
28768,Eden,Stanisław Lem/Marc E. Heine,3.91,156278065,9780156278065,en-US,276,3439,132,10/31/1991,Mariner Books
28769,Tales of Pirx the Pilot,Stanisław Lem/Louis Iribarne,4.1,156881500,9780156881500,eng,216,3941,71,11/30/1990,Mariner Books
28796,The Song of Rhiannon,Evangeline Walton,4.02,20264739,9780020264736,eng,208,255,12,9/1/1992,Collier Books
28801,Why Did the Soviet Union Collapse?: Understanding Historical Change,Robert W. Strayer,3.44,765600048,9780765600042,eng,240,42,3,5/21/1998,Routledge
28805,Ballad of the Whiskey Robber: A True Story of Bank Heists  Ice Hockey  Transylvanian Pelt Smuggling  Moonlighting Detectives  and Broken Hearts,Julian Rubinstein,4.02,316010731,9780316010733,eng,352,3448,516,9/13/2005,Back Bay Books
28807,Changeling,Roger Zelazny,3.72,743458192,9780743458191,eng,244,1815,41,1/28/2003,iBooks
28808,The Waterborn (Children of the Changeling  #1),Greg Keyes/J. Gregory Keyes,3.81,345396707,9780345396709,en-US,384,76,5,3/2/1997,Del Rey Books
28810,Social Psychology,Elliot Aronson/Robin M. Akert/Timothy D. Wilson,4,132382458,9780132382458,eng,633,42,1,12/6/2006,Prentice Hall
28815,Influence: The Psychology of Persuasion,Robert B. Cialdini,4.19,006124189X,9780061241895,eng,320,76314,2580,12/26/2006,Harper Business
28819,Writings 1902-1910: The Varieties of Religious Experience / Pragmatism / A Pluralistic Universe / The Meaning of Truth / Some Problems of Philosophy / Essays,William  James/Bruce Kuklick,4.21,940450380,9780940450387,eng,1379,372,11,2/1/1988,Library of America
28821,Writings 1878–1899: Psychology: Briefer Course / The Will to Believe / Talks to Teachers and to Students / Essays,William  James/Gerald Eugene Myers,4.25,940450720,9780940450721,eng,1212,92,4,6/1/1992,Library of America
28822,The Will to Believe  Human Immortality and Other Essays in Popular Philosophy,William  James,4.07,486202917,9780486202914,eng,448,455,25,6/1/1956,Dover Publications
28827,Ghost Hunters: William James and the Search for Scientific Proof of Life After Death,Deborah Blum,3.7,1594200904,9781594200908,eng,371,833,127,8/3/2006,Penguin Press
28836,The Principles of Psychology: Vols 1-2 (Works of William James),William  James/Frederick Burkhardt/Rand B. Evans/Gerald Eugene Myers,4.18,674705599,9780674705593,eng,1376,3,1,12/1/1981,Harvard University Press
28845,The Story of Philosophy,Will Durant/Grover Gardner,4.12,1572704209,9781572704206,eng,1162,31,4,9/20/2004,AudioGO
28850,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien/Rob Inglis,4.53,788789848,9780788789847,eng,16,3529,171,7/23/2001,Recorded Books  Inc.
28854,The Book of Lost Tales  Part Two (The History of Middle-earth  #2),J.R.R. Tolkien/Christopher Tolkien,3.86,261102141,9780261102149,eng,385,203,12,5/7/2002,HarperCollinsPublishers
28859,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,4.29,186046095X,9781860460951,eng,341,13919,526,12/26/1999,Harvill Press
28860,El Evangelio Según Jesucristo,José Saramago/Basilio Losada,4.29,8466300651,9788466300650,spa,480,34,6,10/1/2001,Santillana USA Publishing Company
28862,The Prince,Niccolò Machiavelli/Rufus Goodwin/Benjamin Martinez,3.81,937832383,9780937832387,eng,140,194545,4260,6/1/2003,Dante University of America Press
28863,The Raven Prince (Princes Trilogy  #1),Elizabeth Hoyt,3.97,446618470,9780446618472,eng,392,16024,894,11/1/2006,Warner Forever
28865,Le Petit Prince,Antoine de Saint-Exupéry,4.31,156013983,9780156013987,fre,87,3045,215,9/4/2001,Mariner Books
28866,Dark Prince (Dark  #1),Christine Feehan,4,843955287,9780843955286,eng,447,44210,1942,4/5/2005,Leisure Books
28867,The Princes of Ireland (The Dublin Saga  #1),Edward Rutherfurd,3.86,345472357,9780345472359,eng,778,10514,865,3/1/2005,Ballantine Books
28868,Prince Caspian (Chronicles of Narnia  #4),C.S. Lewis,3.97,61125253,9780061125256,eng,223,1123,90,9/1/2006,HarperCollins Publishers
28869,Pégate un tiro para sobrevivir: un viaje personal por la América de los mitos,Chuck Klosterman,3.81,8439720033,9788439720034,spa,272,27,2,2/28/2006,Literatura Random House
28872,A Practical Guide to Dragons,Lisa Trumbauer/Emily Fiegenshuh,4.33,786941642,9780786941643,eng,80,577,36,9/26/2006,Mirrorstone
28873,Dragonology (Ologies  #1),Dugald A. Steer/Ernest Drake/Wayne Anderson/Helen Ward/Douglas Carrel,4.11,763623296,9780763623296,eng,32,7726,221,10/13/2003,Candlewick Press
28876,His Majesty's Dragon (Temeraire  #1),Naomi Novik,4.05,345481283,9780345481283,eng,356,62589,4920,3/28/2006,Del Rey
28877,Red Dragon (Hannibal Lecter  #1),Thomas  Harris,4.04,525945563,9780525945567,eng,348,236028,3247,5/22/2000,Dutton
28881,Lamb: The Gospel According to Biff  Christ's Childhood Pal,Christopher Moore,4.25,380813815,9780380813810,eng,444,135109,10380,5/25/2004,William Morrow / HarperCollins / Harper Perennial
28887,The Lost Tomb,Kent R. Weeks,4.09,688172245,9780688172244,eng,384,391,26,11/9/1999,Harper Perennial
28898,Fundamentals of Heat and Mass Transfer [with IHT/FEHT 3.0 CD with User Guide Set],Frank P. Incropera/David P. DeWitt,3.99,470055545,9780470055540,en-US,997,6,0,10/30/2006,Wiley
28899,Heat,Mike Lupica,3.98,142407577,9780142407578,eng,220,18883,1417,3/1/2007,Puffin Books
28902,Heat and Mass Transfer,Yunus A. Cengel,4.15,007325035X,9780073250359,eng,901,188,3,1/4/2006,McGraw-Hill Science/Engineering/Math
28910,Journal of a Novel: The East of Eden Letters,John Steinbeck,4.09,140144188,9780140144185,eng,182,1053,126,12/1/1990,Penguin Books
28913,Never Go Back,Robert Goddard,3.71,552152110,9780552152112,eng,464,1221,85,10/23/2006,Corgi
28915,Never Go Home Again,Shannon Holmes,4.03,743496167,9780743496162,eng,336,222,11,9/27/2005,Atria Books
28917,You Can Never Go Home Again,Dyan Sheldon,4.23,081673691X,9780816736911,en-US,166,23,4,8/1/1995,Troll Communications
28920,A Pale View of Hills,Kazuo Ishiguro,3.74,571225373,9780571225378,eng,183,12858,1036,3/3/2005,Faber and Faber
28922,An Artist of the Floating World,Kazuo Ishiguro,3.76,571225365,9780571225361,eng,206,15416,1152,3/3/2005,Faber and Faber
28923,When We Were Orphans,Kazuo Ishiguro,3.49,571225403,9780571225408,eng,320,19252,1673,12/1/2007,Faber & Faber
28926,The Unconsoled,Kazuo Ishiguro,3.54,679735879,9780679735878,eng,535,587,120,10/1/1996,Vintage International
28929,American Legal History: Cases and Materials,Kermit L. Hall/Paul Finkelman/James W. Jr. Ely,3.5,195162250,9780195162257,eng,736,31,0,10/1/2004,Oxford University Press  USA
28935,Intuition,Allegra Goodman,3.32,385336101,9780385336109,eng,385,3248,590,3/13/2007,Dial Press
28940,Behind the Scenes at the Museum,Kate Atkinson,3.96,312150601,9780312150600,eng,336,26443,2116,11/12/1999,Picador USA
28942,Emotionally Weird,Kate Atkinson,3.45,031227999X,9780312279998,eng,368,5308,482,7/6/2001,Picador
28944,Abandonment,Kate Atkinson/Traverse Theatre,3.61,1854596012,9781854596017,en-US,96,82,6,4/1/2000,Nick Hern Books
28947,Familienalbum,Kate Atkinson,3.96,3453212630,9783453212633,ger,507,2,0,1/1/2002,Heyne
28948,Gimpel the Fool and Other Stories,Isaac Bashevis Singer/Saul Bellow/Allegra Goodman,4.16,374530254,9780374530259,eng,224,1715,63,1/10/2006,Farrar  Straus and Giroux
28958,Ein Sommernachtsspiel,Kate Atkinson,3.72,3453152530,9783453152533,ger,410,1,0,6/1/1999,Heyne
28963,Dans les coulisses du musée,Kate Atkinson/Jean Bourdier,3.96,2253144908,9782253144908,fre,410,45,4,9/23/1998,Le Livre de Poche
29967,Floor Games (Sandplay Classics),H.G. Wells/Barbara A. Turner,3.4,972851720,9780972851725,eng,110,46,3,9/1/2004,Temenos Press
29971,Seven Novels,H.G. Wells,4.14,706425618,9780706425611,eng,828,4,3,1/1/1985,Octopus Books (London)
